Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       2/2           std::_Bit_iterator std::__copy_move_a2<false, bool const*, std::_Bit_iterator>(bool const*, bool const*, std::_Bit_iterator) [864]
[745]    0.0    0.00    0.00       2         bool const* std::__niter_base<bool const*>(bool const*) [745]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::~ThreadPool() [749]
[746]    0.0    0.00    0.00       1         ThreadPool::stop() [746]
                0.00    0.00       4/4           bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [642]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [614]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [655]
                0.00    0.00       1/3346        std::unique_lock<std::mutex>::unique_lock(std::mutex&) [251]
                0.00    0.00       1/3293        std::unique_lock<std::mutex>::~unique_lock() [253]
                0.00    0.00       1/5           std::vector<std::thread, std::allocator<std::thread> >::begin() [640]
                0.00    0.00       1/7           std::vector<std::thread, std::allocator<std::thread> >::end() [613]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::ThreadPool(unsigned int) [748]
[747]    0.0    0.00    0.00       1         ThreadPool::start(unsigned int) [747]
                0.00    0.00       3/3           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [694]
-----------------------------------------------
                0.00    0.00       1/1           RaycastEngine::RaycastEngine(unsigned int, unsigned int) [754]
[748]    0.0    0.00    0.00       1         ThreadPool::ThreadPool(unsigned int) [748]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::vector() [827]
                0.00    0.00       1/1           std::queue<std::function<void ()>, std::deque<std::function<void ()>, std::allocator<std::function<void ()> > > >::queue<std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >, void>() [825]
                0.00    0.00       1/857         std::mutex::mutex() [464]
                0.00    0.00       1/1           ThreadPool::start(unsigned int) [747]
-----------------------------------------------
                0.00    0.00       1/1           RaycastEngine::~RaycastEngine() [755]
[749]    0.0    0.00    0.00       1         ThreadPool::~ThreadPool() [749]
                0.00    0.00       1/1           ThreadPool::stop() [746]
                0.00    0.00       1/858         std::mutex::~mutex() [459]
                0.00    0.00       1/1           std::queue<std::function<void ()>, std::deque<std::function<void ()>, std::allocator<std::function<void ()> > > >::~queue() [826]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [828]
-----------------------------------------------
                0.00    0.00       1/1           MyWorld::MyWorld(int, int, int) [761]
[750]    0.0    0.00    0.00       1         DynamicGrid<bool>::DynamicGrid(unsigned int, unsigned int, unsigned int) [750]
                0.00    0.00       1/2           std::allocator<bool>::allocator() [727]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long long, bool const&, std::allocator<bool> const&) [833]
                0.00    0.00       1/2           std::allocator<bool>::~allocator() [728]
-----------------------------------------------
                0.00    0.00       1/1           MyWorld::MyWorld(int, int, int) [761]
[751]    0.0    0.00    0.00       1         DynamicGrid<bool>::DynamicGrid() [751]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector() [832]
-----------------------------------------------
                0.00    0.00       1/1           MyWorld::MyWorld(int, int, int) [761]
[752]    0.0    0.00    0.00       1         DynamicGrid<bool>::operator=(DynamicGrid<bool>&&) [752]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::operator=(std::vector<bool, std::allocator<bool> >&&) [834]
-----------------------------------------------
                0.00    0.00       1/1           World::World(int, int, int) [758]
[753]    0.0    0.00    0.00       1         RaycastEngine::set_camera_position(trig::Vector2<float> const&) [753]
-----------------------------------------------
                0.00    0.00       1/1           MyWorld::MyWorld(int, int, int) [761]
[754]    0.0    0.00    0.00       1         RaycastEngine::RaycastEngine(unsigned int, unsigned int) [754]
                0.00    0.00       1/1           Camera::Camera() [760]
                0.00    0.00       1/1           ThreadPool::ThreadPool(unsigned int) [748]
-----------------------------------------------
                0.00    0.00       1/1           MyWorld::~MyWorld() [762]
[755]    0.0    0.00    0.00       1         RaycastEngine::~RaycastEngine() [755]
                0.00    0.00       1/1161        sf::Sprite::~Sprite() [387]
                0.00    0.00       1/1           ThreadPool::~ThreadPool() [749]
-----------------------------------------------
                0.00    0.00       1/1           World::World(int, int, int) [758]
[756]    0.0    0.00    0.00       1         sf::String::~String() [756]
                0.00    0.00       1/1           std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::~basic_string() [856]
-----------------------------------------------
                                   1             main <cycle 1> [101]
[757]    0.0    0.00    0.00       1         World::update() <cycle 1> [757]
                0.00    0.00     293/293         RaycastEngine::get_camera_pointer() [537]
                0.00    0.00     188/188         Camera::move_forward(float) [574]
                0.00    0.00      43/43          Camera::rotate_right(float) [586]
                0.00    0.00      26/26          Camera::rotate_left(float) [590]
                0.00    0.00      13/13          Camera::move_backward(float) [595]
                0.00    0.00       8/8           Camera::move_left(float) [612]
                0.00    0.00       8/8           Camera::move_right(float) [611]
                                 293             RaycastEngine::multi_render(sf::RenderWindow&) <cycle 1> [3]
-----------------------------------------------
                0.00    0.00       1/1           main <cycle 1> [101]
[758]    0.0    0.00    0.00       1         World::World(int, int, int) [758]
                0.00    0.00       1/237         sf::ContextSettings::ContextSettings(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, bool) [572]
                0.00    0.00       1/1           sf::String::~String() [756]
                0.00    0.00       1/1           MyWorld::MyWorld(int, int, int) [761]
                0.00    0.00       1/1625274     trig::Vector2<float>::Vector2(float, float) [195]
                0.00    0.00       1/1           RaycastEngine::set_camera_position(trig::Vector2<float> const&) [753]
-----------------------------------------------
                0.00    0.00       1/1           main <cycle 1> [101]
[759]    0.0    0.00    0.00       1         World::~World() [759]
                0.00    0.00       1/1           MyWorld::~MyWorld() [762]
-----------------------------------------------
                0.00    0.00       1/1           RaycastEngine::RaycastEngine(unsigned int, unsigned int) [754]
[760]    0.0    0.00    0.00       1         Camera::Camera() [760]
                0.00    0.00       1/1625274     trig::Vector2<float>::Vector2(float, float) [195]
-----------------------------------------------
                0.00    0.00       1/1           World::World(int, int, int) [758]
[761]    0.0    0.00    0.00       1         MyWorld::MyWorld(int, int, int) [761]
                0.00    0.00    1057/5362022     DynamicGrid<bool>::get_width() const [185]
                0.00    0.00    1024/5311844     DynamicGrid<bool>::index(int, int) const [193]
                0.00    0.00      34/5329406     DynamicGrid<bool>::get_height() const [188]
                0.00    0.00       1/1           RaycastEngine::RaycastEngine(unsigned int, unsigned int) [754]
                0.00    0.00       1/1           DynamicGrid<bool>::DynamicGrid() [751]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [850]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [851]
                0.00    0.00       1/2           std::allocator<bool>::allocator() [727]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(std::initializer_list<bool>, std::allocator<bool> const&) [831]
                0.00    0.00       1/2           std::allocator<bool>::~allocator() [728]
                0.00    0.00       1/1           DynamicGrid<bool>::DynamicGrid(unsigned int, unsigned int, unsigned int) [750]
                0.00    0.00       1/1           DynamicGrid<bool>::operator=(DynamicGrid<bool>&&) [752]
                0.00    0.00       1/2           DynamicGrid<bool>::~DynamicGrid() [710]
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::~vector() [697]
-----------------------------------------------
                0.00    0.00       1/1           World::~World() [759]
[762]    0.0    0.00    0.00       1         MyWorld::~MyWorld() [762]
                0.00    0.00       1/2           DynamicGrid<bool>::~DynamicGrid() [710]
                0.00    0.00       1/1           RaycastEngine::~RaycastEngine() [755]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::function<void ()>*> >::deallocate(std::allocator<std::function<void ()>*>&, std::function<void ()>**, unsigned long long) [815]
[763]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::function<void ()>*>::deallocate(std::function<void ()>**, unsigned long long) [763]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::function<void ()>*> >::allocate(std::allocator<std::function<void ()>*>&, unsigned long long) [816]
[764]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::function<void ()>*>::allocate(unsigned long long, void const*) [764]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::function<void ()>*>::max_size() const [775]
